"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"18:15hrs Trafik perlahan dari Shah Alam menuju ke USJ. Aliran trafik tinggi. Harap maklum. @LLMinfotrafik",FALSE,1,NA,2019-10-31 10:17:21,FALSE,NA,"1189848827383017472",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"18:13hrs Trafik perlahan di NKVE dari Subang menuju ke Shah Alam. Aliran trafik tinggi. Harap maklum. @LLMinfotrafik",FALSE,0,NA,2019-10-31 10:13:29,FALSE,NA,"1189847855210459136",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"18:09hrs Kemalangan kereta Km 7.1 arah Selatan dari Seafield ke USJ. Tiada lorong terhalang &amp; insiden selesai sepen… https://t.co/NPLeyOJwAe",FALSE,0,NA,2019-10-31 10:11:37,TRUE,NA,"1189847385586823168",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"17:50hrs Maklumat awal kemalangan di ELITE Km 7.2 arah Selatan dari Seafield ke USJ. Trafik perlahan. Harap maklum. @LLMinfotrafik",FALSE,2,NA,2019-10-31 09:50:23,FALSE,NA,"1189842040227393536",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"17:47hrs Trafik perlahan di Jambatan P. Pinang dari arah Pulau ke Perai. Aliran trafik tinggi. Harap maklum. @LLMinfotrafik",FALSE,2,NA,2019-10-31 09:47:49,FALSE,NA,"1189841396368203778",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"17:46hrs Trafik perlahan di ELITE dari Shah Alam menuju ke USJ (dalam pemantauan*). Harap maklum. @LLMinfotrafik",FALSE,2,NA,2019-10-31 09:47:05,FALSE,NA,"1189841212619943936",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",1,FALSE,FALSE,NA,NA
"17:12hrs Maklumat awal kemalangan di ELITE Km 1.2 arah Selatan dari Shah Alam ke Seafield. Pandu berhati-hati. Harap maklum. @LLMinfotrafik",FALSE,2,NA,2019-10-31 09:12:48,FALSE,NA,"1189832584231972864",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",1,FALSE,FALSE,NA,NA
"16:56hrs Status terkini, lorong kiri masih ditutup.Trafik perlahan. Patuhi arahan papan tanda. @LLMinfotrafik https://t.co/LioOA88DDW",FALSE,1,NA,2019-10-31 08:57:02,FALSE,NA,"1189828615254364160",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"16:49hrs Status terkini, lorong kanan dinbuka.Trafik masih perlahan. Pandu berhati - hati. @LLMinfotrafik https://t.co/Q8jVDe7V0z",FALSE,3,NA,2019-10-31 08:49:54,FALSE,NA,"1189826820822065152",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"16:26hrs Insiden selesai. Traffic lancar. Pandu cermat.@LLMinfotrafik https://t.co/fHcJKG7dMv",FALSE,3,NA,2019-10-31 08:26:21,FALSE,NA,"1189820895277117441",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"16:07hrs Kerja penyelenggaraan Km 103.7 - Km 104.3 arah Utara dari Yong Peng (U) ke Pagoh. Lorong kiri ditutup. Tra… https://t.co/ZIUT41h5vy",FALSE,2,NA,2019-10-31 08:08:19,TRUE,NA,"1189816355123417088",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"15:44hrs Trafik perlahan dari Simpang Ampat menuju ke Pedas Linggi (dalam pemantauan*). Harap maklum. @LLMinfotrafik",FALSE,2,NA,2019-10-31 07:44:41,FALSE,NA,"1189810408309149698",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"15:40hrs Trafik perlahan dari Pandan menuju ke Persimpangan Dato' Onn. Aliran trafik tinggi. Harap maklum. @LLMinfotrafik",FALSE,2,NA,2019-10-31 07:41:21,FALSE,NA,"1189809568924098560",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"15:27hrs Status terkini, lorong kanan masih ditutup. Trafik sesak 5Km. Patuhi arahan papan tanda. @LLMinfotrafik https://t.co/Q8jVDe7V0z",FALSE,3,NA,2019-10-31 07:27:56,FALSE,NA,"1189806191439822848",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"15:12hrs Kemalangan kereta Km 258 arah Utara dari Terowong Menora ke Kuala Kangsar. Status terkini, insiden selesai… https://t.co/s22Jwr9jBp",FALSE,4,NA,2019-10-31 07:13:30,TRUE,NA,"1189802561877889024",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",1,FALSE,FALSE,NA,NA
"14:57hrs Status terkini, lorong kanan dibuka &amp; kenderaan terlibat telah dialihkan ke lorong kecemasan.Trafik kembal… https://t.co/iBc0oxAyqF",FALSE,5,NA,2019-10-31 06:59:21,TRUE,NA,"1189798997604495365",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"14:54hrs Kerja penyelenggaraan Km 359.1 - Km 360.5 arah Selatan dari Sungkai ke Slim River. Lorong kanan ditutup. T… https://t.co/kIdIyfJr3J",FALSE,3,NA,2019-10-31 06:55:38,TRUE,NA,"1189798062664736768",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"14:45hrs Maklumat awal kemalangan Km 258 arah Utara dari Terowong Menora ke Kuala Kangsar. Trafik perlahan. Harap maklum. @LLMinfotrafik",FALSE,4,NA,2019-10-31 06:45:34,FALSE,NA,"1189795531704266752",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"14:34hrs Kemalangan kereta Km 125.9 arah Selatan dari Bertam ke Sungai Dua. Lorong kanan terhalang. Trafik perlahan… https://t.co/vXfuNckUxT",FALSE,1,NA,2019-10-31 06:36:01,TRUE,NA,"1189793125394370561",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"14:33hrs Kemalangan Km 125.9 arah Selatan dari Bertam ke Sungai Dua. Lorong kanan terhalang. Trafik perlahan. Pandu… https://t.co/bG0fhezUnX",FALSE,0,NA,2019-10-31 06:34:10,TRUE,NA,"1189792659730157570",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"14:28hrs Awas! Lori rosak Km 451.3 arah Selatan dari Rawang (S) ke Sungai Buloh Hospital. Lorong kiri terhalang. Tr… https://t.co/V1Nv6mcdj6",FALSE,0,NA,2019-10-31 06:28:56,TRUE,NA,"1189791342978682880",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"13:40hrs Status terkini, lorong kiri &amp; tengah telah dibuka. Insiden selesai &amp; trafik kembali lancar. Pandu cermat.… https://t.co/jWnDr8Rwxb",FALSE,1,NA,2019-10-31 05:41:46,TRUE,NA,"1189779475455545346",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"13:06hrs Kemalangan Km 459.3 arah Selatan dari Sungai Buloh ke Jalan Duta. Lorong kiri, Lorong tengah terhalang. Tr… https://t.co/g8MSlM5E2O",FALSE,1,NA,2019-10-31 05:06:39,TRUE,NA,"1189770636542918656",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"https://t.co/HmPk5jEdrz",FALSE,1,NA,2019-10-31 04:58:13,FALSE,NA,"1189768517144334338",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",1,FALSE,FALSE,NA,NA
"12:23hrs Kerja penyelenggaraan km 32.6 - km 34.1 arah Utara dari Kulai ke Sedenak. Lorong kanan ditutup. Trafik per… https://t.co/wMUY175YSa",FALSE,1,NA,2019-10-31 04:23:39,TRUE,NA,"1189759817256067072",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",1,FALSE,FALSE,NA,NA
"12:03hrs Kerja penyelenggaraan Km 433 - Km 431.7 arah Utara dari Sungai Buaya ke Bukit Beruntung. Lorong kiri ditut… https://t.co/sOBytJQssw",FALSE,0,NA,2019-10-31 04:04:53,TRUE,NA,"1189755092058046464",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"12:00hrs Kerja penyelenggaraan Km 223.2 - Km 224.8 arah Selatan dari Changkat Jering ke Kuala Kangsar. Lorong kiri… https://t.co/ZlKyWLxp86",FALSE,0,NA,2019-10-31 04:00:54,TRUE,NA,"1189754091125100545",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"11:46hrs Status terkini tiada penutupan lorong. Trafik perlahan. @LLMinfotrafik https://t.co/hdFJan17hJ",FALSE,0,NA,2019-10-31 03:46:42,FALSE,NA,"1189750518375075841",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",1,FALSE,FALSE,NA,NA
"11:29hrs Trafik masih perlahan dari Gopeng menuju ke Simpang Pulai. Pandu berhati-hati. Harap maklum. @LLMinfotrafik",FALSE,0,NA,2019-10-31 03:30:11,FALSE,NA,"1189746362524418048",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",1,FALSE,FALSE,NA,NA
"11:16hrs Kemalangan Km 204.4 arah Selatan dari Bukit Merah ke Taiping (U). Tiada lorong terhalang. Trafik perlahan.… https://t.co/Msk7XjEmsQ",FALSE,0,NA,2019-10-31 03:16:33,TRUE,NA,"1189742929083920384",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",1,FALSE,FALSE,NA,NA
"11:07hrs Kemalangan Km 156 arah Utara dari Jawi ke Bandar Cassia. Tiada lorong terhalang. Trafik terkawal. Pandu be… https://t.co/tuTEKO9JFy",FALSE,0,NA,2019-10-31 03:12:39,TRUE,NA,"1189741947344150530",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"09:41hrs Trafik perlahan dari Gopeng menuju Hentian Rehat Simpang Pulai arah ke utara. Pandu cermat.@LLMinfotrafik",FALSE,0,NA,2019-10-31 01:41:21,FALSE,NA,"1189718970640650240",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"9:18hrs Trafik perlahan di Jambatan P. Pinang dari arah Perai ke Pulau. Aliran trafik tinggi. Harap maklum. @LLMinfotrafik",FALSE,1,NA,2019-10-31 01:18:44,FALSE,NA,"1189713280601735168",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"8:50hrs Status terkini, semua lorong di arah utara telah dibuka &amp; laluan kontra telah ditutup.Trafik masih perlahan… https://t.co/zfpBm4Sx8p",FALSE,1,NA,2019-10-31 00:52:14,TRUE,NA,"1189706609620135936",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",1,FALSE,FALSE,NA,NA
"08:48hrs Kemalangan kereta Km 36 arah Selatan dari Bandar Serenia ke Nilai(U).Tiada lorong terhalang. Trafik terkaw… https://t.co/UI4dLCe9DQ",FALSE,2,NA,2019-10-31 00:48:30,TRUE,NA,"1189705673912672256",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"8:38hrs Kemalangan motorsikal &amp; lori di susur Jambatan P. Pinang Km 0.6 dari arah Seberang Jaya ke Pulau. Tiada lor… https://t.co/sOeLcrfy9R",FALSE,1,NA,2019-10-31 00:39:17,TRUE,NA,"1189703352621453315",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"8:23hrs Trafik perlahan dari Permatang Pauh menuju ke Perai. Aliran trafik tinggi. Harap maklum. @LLMinfotrafik",FALSE,2,NA,2019-10-31 00:24:03,FALSE,NA,"1189699518012514312",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"8:22hrs Status terkini, insiden selesai.Trafik perlahan. Pandu berhati - hati @LLMinfotrafik https://t.co/sZZG7eoLnO",FALSE,1,NA,2019-10-31 00:23:07,FALSE,NA,"1189699282686730240",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"8:17hrs Kerja penyelenggaraan Km 76.5 - Km 75.0 arah Utara dari Gurun ke Pendang. Lorong kiri ditutup. Trafik terka… https://t.co/0ScRncU517",FALSE,3,NA,2019-10-31 00:17:57,TRUE,NA,"1189697985547882496",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"8:16hrs Awas! Treler rosak Km 21.3 arah Utara dari Kota Damansara ke Bukit Lanjan. Lorong kiri terhalang. Trafik te… https://t.co/kD9eF46ON7",FALSE,3,NA,2019-10-31 00:16:51,TRUE,NA,"1189697707687890946",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"8:01hrs Trafik perlahan di ELITE dari Putra Heights menuju ke USJ. Aliran trafik tinggi. Harap maklum. @LLMinfotrafik",FALSE,0,NA,2019-10-31 00:02:07,FALSE,NA,"1189693997830139905",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"8:01hrs Trafik perlahan di NKVE dari Setia Alam menuju ke Shah Alam. Aliran trafik tinggi. Harap maklum. @LLMinfotrafik",FALSE,3,NA,2019-10-31 00:01:37,FALSE,NA,"1189693872667942913",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",2,FALSE,FALSE,NA,NA
"7:54hrs Kemalangan lori Km 62.5 arah Utara dari Pendang ke Alor Setar (S). Tiada lorong terhalang. Trafik terkawal.… https://t.co/N7KtQrtJHK",FALSE,1,NA,2019-10-30 23:54:55,TRUE,NA,"1189692188512391169",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",1,FALSE,FALSE,NA,NA
"7:53hrs Kemalangan motorsikal &amp; kereta di NKVE Km 6.5 arah Utara dari Setia Alam ke Shah Alam. Tiada lorong terhala… https://t.co/jAxyO4Z9fE",FALSE,2,NA,2019-10-30 23:53:59,TRUE,NA,"1189691951341158400",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"7:44hrs Status terkini, semua lorong di arah utara masih ditutup &amp; laluan kontra telah diaktifkan di Km 253.9 - Km… https://t.co/kJqDzJdKnx",FALSE,2,NA,2019-10-30 23:49:29,TRUE,NA,"1189690821433446400",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",2,FALSE,FALSE,NA,NA
"07:34hrs PLUS memperkenalkan Inisiatif Ujian SmartLane secara manual untuk atasi aliran kesesakan trafik (dari Seti… https://t.co/7xgOM3Qao3",FALSE,4,NA,2019-10-30 23:34:19,TRUE,NA,"1189687004507721729",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",2,FALSE,FALSE,NA,NA
"6:54hrs Kerja pembersihan dan pengalihan kemalangan sedang dijalankan di Km 255.8 utara. Semua lorong ditutup dan l… https://t.co/mPMVPWB10R",FALSE,1,NA,2019-10-30 22:57:13,TRUE,NA,"1189677666019864576",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",1,FALSE,FALSE,NA,NA
"6:49hrs Trafik perlahan selepas keluar Tol Sg.Besi ke pusat bandar . Aliran trafik tinggi. @LLMinfotrafik",FALSE,0,NA,2019-10-30 22:49:20,FALSE,NA,"1189675683762429953",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"6:31hrs Status terkini,kerja pengalihan kemalangan arah utara.Semua lorong arah utara dari km 256.2 sehingga km 253… https://t.co/S9GZpGPLjk",FALSE,1,NA,2019-10-30 22:35:12,TRUE,NA,"1189672124933263360",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"RT @plustrafik: 0011hrs Status terkini kemalangan maut di km 256 arah selatan dari Sg.Perak ke Terowong.Lorong tengah dan kanan ditutup unt…",FALSE,0,NA,2019-10-30 22:34:58,FALSE,NA,"1189672066754068481",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",2,TRUE,FALSE,NA,NA
"6:25hrs Awas! Kemalangan Km 252.8 arah Selatan dari Senawang ke Pedas Linggi. Tiada lorong terhalang. Trafik terkaw… https://t.co/PkXQvNTaZy",FALSE,1,NA,2019-10-30 22:25:51,TRUE,NA,"1189669774474637313",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"5:56hrs Kemalangan Km 252.8 arah Selatan dari Senawang ke Pedas Linggi. Lorong kiri terhalang. Trafik terkawal. Pan… https://t.co/PrdzkSWQqC",FALSE,1,NA,2019-10-30 21:56:30,TRUE,NA,"1189662386137026561",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"0550hrs Jika terlihat benda asing di atas lebuh raya, sila laporkan butiran dan lokasi kepada PLUSLine 1800 88 0000… https://t.co/cbZPzo9dBg",FALSE,6,NA,2019-10-30 21:49:24,TRUE,NA,"1189660598516113408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",3,FALSE,FALSE,NA,NA
"0530hrs Patuhi arahan papan tanda &amp; pengawal trafik apabila menghampiri kawasan pembinaan bagi kerja penyelenggaraa… https://t.co/z8ym52MboY",FALSE,5,NA,2019-10-30 21:46:41,TRUE,NA,"1189659914362163200",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",3,FALSE,FALSE,NA,NA
"4:32hrs Kemalangan Km 16.9 arah Selatan dari Bandar Saujana Putra ke Putrajaya. Tiada lorong terhalang &amp; trafik ter… https://t.co/tkV8pSxA3B",FALSE,2,NA,2019-10-30 20:32:03,TRUE,NA,"1189641133162237952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",0,FALSE,FALSE,NA,NA
"4:07hrs Awas! Lori rosak Km 226.4 arah Selatan dari Pedas Linggi ke Simpang Ampat. Lorong kiri terhalang. Trafik te… https://t.co/O8OKuYow2f",FALSE,1,NA,2019-10-30 20:08:13,TRUE,NA,"1189635137144791040",NA,"<a href=""http://www.plus.com.my"" rel=""nofollow"">PLUS Website</a>","plustrafik",0,FALSE,FALSE,NA,NA
"03:54hrs Status terkini, lorong kiri masih ditutup &amp; kerja pengalihan kemalangan masih dijalankan. Trafik terkawal.… https://t.co/lyn61HI5vS",FALSE,5,NA,2019-10-30 19:54:45,TRUE,NA,"1189631745341046784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plustrafik",1,FALSE,FALSE,NA,NA
